held_clone_index,innovation_block_length,lag_frames,correlation_component,observed_correlation,simulated_correlation,simulated_marginal_covariance,thermodynamic_claim_allowed
2.0,40.0,742.0,pp,-0.014278657189120126,-0.022575936610699048,0.993559471434152,0.0
2.0,40.0,743.0,uu,0.007880548138197907,0.042297204198057506,1.1424492388179732,0.0
2.0,40.0,743.0,up,0.006024386407199305,-0.023570149721840804,-0.040190927964122505,0.0
2.0,40.0,743.0,pu,-0.00453532144071088,-0.005245851812395363,-0.040190927964122505,0.0
2.0,40.0,743.0,pp,-0.013734111065180864,-0.013671956704948933,0.97967193768502,0.0
2.0,40.0,744.0,uu,0.006770519320459061,0.040808810819583784,1.1269637487026951,0.0
2.0,40.0,744.0,up,0.004273467237144602,-0.02481132477509024,-0.045500838535190664,0.0
2.0,40.0,744.0,pu,-0.002323414547558712,-0.011846036268159657,-0.045500838535190664,0.0
2.0,40.0,744.0,pp,-0.012684428469169203,0.0019647627241615867,0.9799661427216333,0.0
2.0,40.0,745.0,uu,0.0059382088506252095,0.03827776605039734,1.1101747638295578,0.0
2.0,40.0,745.0,up,0.002616956062161674,-0.02326489272339681,-0.045696476473310134,0.0
2.0,40.0,745.0,pu,-0.00029995389722658165,-0.015206085832291154,-0.045696476473310134,0.0
2.0,40.0,745.0,pp,-0.011461452627643712,0.01445892381881257,0.9814951394123911,0.0
2.0,40.0,746.0,uu,0.005360553160219436,0.035997062623589565,1.0931885640332653,0.0
2.0,40.0,746.0,up,0.0010430204277692007,-0.01973165554745629,-0.04702228932260867,0.0
2.0,40.0,746.0,pu,0.0014830276048489219,-0.012514180756611298,-0.04702228932260867,0.0
2.0,40.0,746.0,pp,-0.01036355803919831,0.024507327363046755,0.9917481997167478,0.0
2.0,40.0,747.0,uu,0.00503307600713468,0.03393054301848482,1.0766407301452372,0.0
2.0,40.0,747.0,up,-0.0005047136032371157,-0.014770313148579716,-0.04208262509521235,0.0
2.0,40.0,747.0,pu,0.0031898369269746448,-0.012539810839931189,-0.04208262509521235,0.0
2.0,40.0,747.0,pp,-0.009565157897626136,0.02982767409220112,0.9901896030236309,0.0
2.0,40.0,748.0,uu,0.00497494024797354,0.03154857485818065,1.0623000539189649,0.0
2.0,40.0,748.0,up,-0.002145038673100063,-0.00819529452124393,-0.03775438141303084,0.0
2.0,40.0,748.0,pu,0.004857889270355133,-0.011922416572636384,-0.03775438141303084,0.0
2.0,40.0,748.0,pp,-0.009092481854890117,0.0417941527045644,0.9842360671908713,0.0
2.0,40.0,749.0,uu,0.0052404411499028716,0.029787845625854074,1.0510317356021894,0.0
2.0,40.0,749.0,up,-0.004058361102699082,-0.00013640508164657227,-0.024490358525583445,0.0
2.0,40.0,749.0,pu,0.006573329229960922,-0.0076576399377794886,-0.024490358525583445,0.0
2.0,40.0,749.0,pp,-0.008936068940711625,0.046503324627589056,0.9763888233503367,0.0
2.0,40.0,750.0,uu,0.005891697563289993,0.02847888370028629,1.0443216660874468,0.0
2.0,40.0,750.0,up,-0.006135365124946483,0.00837325786564219,-0.013463811421113744,0.0
2.0,40.0,750.0,pu,0.008398644909308296,-0.0060660090146738435,-0.013463811421113744,0.0
2.0,40.0,750.0,pp,-0.008910702110557804,0.047179963908831356,0.9727762673710486,0.0
2.0,40.0,751.0,uu,0.006964659325390721,0.027471697674656112,1.0400836940424691,0.0
2.0,40.0,751.0,up,-0.00824830332615008,0.0163426635714204,-0.012398474413953564,0.0
2.0,40.0,751.0,pu,0.010299401427981823,-0.008878112636057955,-0.012398474413953564,0.0
2.0,40.0,751.0,pp,-0.008786148498936492,0.03934295742501798,0.9550217797575783,0.0
2.0,40.0,752.0,uu,0.008489904731646163,0.025968170017779745,1.0360048005757825,0.0
2.0,40.0,752.0,up,-0.010409369996281425,0.022832655141999104,-0.011360483780696186,0.0
2.0,40.0,752.0,pu,0.012328827458921107,-0.009206209518642414,-0.011360483780696186,0.0
2.0,40.0,752.0,pp,-0.008424189347029638,0.03405808587824649,0.9420012012302383,0.0
2.0,40.0,753.0,uu,0.010481069788768718,0.02461301489143283,1.032547143727728,0.0
2.0,40.0,753.0,up,-0.012464601764997566,0.0284264898561754,-0.010694971772125124,0.0
2.0,40.0,753.0,pu,0.014262272390190437,-0.006009560689835376,-0.010694971772125124,0.0
2.0,40.0,753.0,pp,-0.007717320396559885,0.028844146716181997,0.9438585894629105,0.0
2.0,40.0,754.0,uu,0.012918747442702272,0.02362552421598204,1.027379788240385,0.0
2.0,40.0,754.0,up,-0.014298776603007752,0.03289747535759086,-0.016648013799864695,0.0
2.0,40.0,754.0,pu,0.01613419771153135,-0.003475580700315939,-0.016648013799864695,0.0
2.0,40.0,754.0,pp,-0.006430380780978062,0.018315870156204773,0.9526089679335826,0.0
2.0,40.0,755.0,uu,0.01575778657328414,0.023227004741995457,1.0206811445050183,0.0
2.0,40.0,755.0,up,-0.01570155533469222,0.0353033570215392,-0.018620444419705846,0.0
2.0,40.0,755.0,pu,0.01774911391692657,-0.004453209676438707,-0.018620444419705846,0.0
2.0,40.0,755.0,pp,-0.004768711335386819,0.006919106886737087,0.9718585507797595,0.0
2.0,40.0,756.0,uu,0.018921521099202,0.022147150265644514,1.0141494388649306,0.0
2.0,40.0,756.0,up,-0.0166567231442495,0.036256638431835166,-0.016029791415556844,0.0
2.0,40.0,756.0,pu,0.019046786505454376,-0.006221332624656418,-0.016029791415556844,0.0
2.0,40.0,756.0,pp,-0.002530477399841251,0.0028001314448534843,0.990504992281382,0.0
2.0,40.0,757.0,uu,0.022320564460535264,0.020776144146257374,1.00967099667498,0.0
2.0,40.0,757.0,up,-0.01706518250963067,0.03612286756039493,-0.006560500493652713,0.0
2.0,40.0,757.0,pu,0.01981292523642675,-0.009770362956870112,-0.006560500493652713,0.0
2.0,40.0,757.0,pp,5.921428044359749e-05,-0.004520351416162451,1.0091413741880684,0.0
2.0,40.0,758.0,uu,0.025829362366053918,0.018891450413578093,1.0093635889099706,0.0
2.0,40.0,758.0,up,-0.016909782185858032,0.03489713650587624,0.004985975743604475,0.0
2.0,40.0,758.0,pu,0.019970886646089037,-0.012094343460918228,0.004985975743604475,0.0
2.0,40.0,758.0,pp,0.0026717961552278065,-0.0077838350076970715,1.0146284412604039,0.0
2.0,40.0,759.0,uu,0.029295537068828925,0.015485413971331147,1.0132877243912597,0.0
2.0,40.0,759.0,up,-0.016028483904852155,0.03317115123903118,0.01522493176663254,0.0
2.0,40.0,759.0,pu,0.01937786929973238,-0.02564140523550018,0.01522493176663254,0.0
2.0,40.0,759.0,pp,0.005320050225207878,-0.009108640557140904,0.9988217874169001,0.0
2.0,40.0,760.0,uu,0.032545906188745345,0.010551735319048064,1.0197054259164202,0.0
2.0,40.0,760.0,up,-0.014515357312658997,0.03111336402399991,0.019550082022862198,0.0
2.0,40.0,760.0,pu,0.01807182219878556,-0.029484721860473247,0.019550082022862198,0.0
2.0,40.0,760.0,pp,0.007868601195398816,-0.013550944206693128,0.9886789277191514,0.0
2.0,40.0,761.0,uu,0.03543786133980681,0.004927863733090494,1.0253786830482043,0.0
2.0,40.0,761.0,up,-0.01249260047819345,0.028570623095708274,0.015731129421453004,0.0
2.0,40.0,761.0,pu,0.01612394061413456,-0.03196100477465157,0.015731129421453004,0.0
2.0,40.0,761.0,pp,0.01033140286991145,-0.014815159122956615,0.9640983730862059,0.0
2.0,40.0,762.0,uu,0.03785227445180062,-0.0011907503976743298,1.0296295651789682,0.0
2.0,40.0,762.0,up,-0.010000231115706274,0.026025908579328398,0.005400898974977448,0.0
2.0,40.0,762.0,pu,0.013501738856233755,-0.03730122285558727,0.005400898974977448,0.0
2.0,40.0,762.0,pp,0.012707161384258038,-0.014076222485364965,0.9138017950645023,0.0
2.0,40.0,763.0,uu,0.03967203142826175,-0.0074809564088688255,1.0281847001066449,0.0
2.0,40.0,763.0,up,-0.007083850754671408,0.023207827818250377,-0.016928495197911373,0.0
2.0,40.0,763.0,pu,0.010373552561100896,-0.02903067753258834,-0.016928495197911373,0.0
2.0,40.0,763.0,pp,0.014840253077074655,-0.019584732066633286,0.8609010350470843,0.0
2.0,40.0,764.0,uu,0.040813363407269036,-0.01234517658779567,1.0173541313375627,0.0
2.0,40.0,764.0,up,-0.003784070911964826,0.019575654376834013,-0.04372259541983973,0.0
2.0,40.0,764.0,pu,0.00691951950576222,-0.025807798553694403,-0.04372259541983973,0.0
2.0,40.0,764.0,pp,0.016399015525838535,-0.022911059268681186,0.8281016582361734,0.0
2.0,40.0,765.0,uu,0.04122729612388691,-0.01702970414367145,0.9997460599584074,0.0
2.0,40.0,765.0,up,-0.0003705713760579781,0.015485257110676649,-0.052439035794219324,0.0
2.0,40.0,765.0,pu,0.0032192233557823556,-0.024033840152930204,-0.052439035794219324,0.0
2.0,40.0,765.0,pp,0.017120932133774875,-0.02392314276828499,0.8256041550125808,0.0
2.0,40.0,766.0,uu,0.04091492423271136,-0.020678317698825638,0.979906646993961,0.0
2.0,40.0,766.0,up,0.0029981010895194105,0.011150734834025396,-0.054120698207974605,0.0
2.0,40.0,766.0,pu,-0.00040534877779466785,-0.01664969024823923,-0.054120698207974605,0.0
2.0,40.0,766.0,pp,0.016976249078159495,-0.026421236369846977,0.8569209702819223,0.0
2.0,40.0,767.0,uu,0.03993198587077326,-0.023093937816511475,0.962730497471086,0.0
2.0,40.0,767.0,up,0.006080464164286426,0.006121541342806478,-0.03462198723141296,0.0
2.0,40.0,767.0,pu,-0.003767931578734967,-0.010585190176661373,-0.03462198723141296,0.0
2.0,40.0,767.0,pp,0.01560473992726395,-0.026879443404443575,0.895776917425625,0.0
2.0,40.0,768.0,uu,0.03837334827828751,-0.024134690685188222,0.9560024463595773,0.0
2.0,40.0,768.0,up,0.008626077500803147,0.001567533761626833,0.0005892669248533903,0.0
2.0,40.0,768.0,pu,-0.006716459803687598,-0.0032333860214671436,0.0005892669248533903,0.0
2.0,40.0,768.0,pp,0.01331043104247064,-0.019114870954432008,0.9382183002964413,0.0
2.0,40.0,769.0,uu,0.036354202575328974,-0.02489274192003891,0.9627017809295422,0.0
2.0,40.0,769.0,up,0.010498446909062679,-0.001875175215194973,0.038026938599278574,0.0
2.0,40.0,769.0,pu,-0.009077830462188434,-0.0020508362739159185,0.038026938599278574,0.0
2.0,40.0,769.0,pp,0.009743025651458218,-0.01921348721472127,0.9624535485254093,0.0
2.0,40.0,770.0,uu,0.03402562811618349,-0.024510067420151455,0.9829217633713401,0.0
2.0,40.0,770.0,up,0.011541420947049496,-0.005038533342612063,0.07522617543608807,0.0
2.0,40.0,770.0,pu,-0.01063121109661129,0.00337521602384372,0.07522617543608807,0.0
2.0,40.0,770.0,pp,0.00511236366151793,-0.0142781943435802,0.9633541684313514,0.0
2.0,40.0,771.0,uu,0.03156342648393367,-0.02398144342344224,1.014593000139146,0.0
2.0,40.0,771.0,up,0.01161937289015862,-0.007147599311068201,0.09835369679675128,0.0
2.0,40.0,771.0,pu,-0.011154305431303838,0.0038416954318510827,0.09835369679675128,0.0
2.0,40.0,771.0,pp,-0.0004962231258197097,-0.00940764998611869,0.9434093903190873,0.0
2.0,40.0,772.0,uu,0.02916687475723056,-0.02315865690467064,1.0522216702273346,0.0
2.0,40.0,772.0,up,0.010655831313774282,-0.008155488461336418,0.11054521887817147,0.0
2.0,40.0,772.0,pu,-0.010472690099475978,0.003334070725422686,0.11054521887817147,0.0
2.0,40.0,772.0,pp,-0.006667075061618284,-0.003321238468201836,0.9212945784229003,0.0
2.0,40.0,773.0,uu,0.02706836732069794,-0.022862933228337885,1.0912422030193072,0.0
2.0,40.0,773.0,up,0.008591550559673868,-0.00846498247142432,0.10287574406180468,0.0
2.0,40.0,773.0,pu,-0.008458316942334492,0.002548118874209666,0.10287574406180468,0.0
2.0,40.0,773.0,pp,-0.012947583077963799,-0.002261074079763474,0.8945297182738139,0.0
2.0,40.0,774.0,uu,0.025491993000689193,-0.022394904757328166,1.125138343486197,0.0
2.0,40.0,774.0,up,0.005472140160765618,-0.008568678122143758,0.0809000314297686,0.0
2.0,40.0,774.0,pu,-0.005237031380412692,0.003599112084368255,0.0809000314297686,0.0
2.0,40.0,774.0,pp,-0.018746725633804424,0.0028011076385918085,0.8853642880305646,0.0
2.0,40.0,775.0,uu,0.02462732504509248,-0.023089533624367147,1.1488259636796525,0.0
2.0,40.0,775.0,up,0.0015142261458989661,-0.008545410969039156,0.04981124347480745,0.0
2.0,40.0,775.0,pu,-0.0009497735561665101,-0.006592090306350002,0.04981124347480745,0.0
2.0,40.0,775.0,pp,-0.023480702899647304,-0.002773889714940715,0.8941848680604791,0.0
2.0,40.0,776.0,uu,0.024627773234471607,-0.02458504354986617,1.1600626798813964,0.0
2.0,40.0,776.0,up,-0.0031133702618994447,-0.009259584636251686,0.015486192407499464,0.0
2.0,40.0,776.0,pu,0.004119090392327123,-0.010000389254420495,0.015486192407499464,0.0
2.0,40.0,776.0,pp,-0.026650820297373274,-0.0063459782599831465,0.9327303210890585,0.0
2.0,40.0,777.0,uu,0.02558661772266761,-0.0266217576370635,1.161469118457948,0.0
2.0,40.0,777.0,up,-0.00803383805480027,-0.011337293320710911,-0.004597344555116648,0.0
2.0,40.0,777.0,pu,0.009596167170367874,-0.012425462850774258,-0.004597344555116648,0.0
2.0,40.0,777.0,pp,-0.027600660395517684,-0.017515439820690225,0.9705878511654845,0.0
2.0,40.0,778.0,uu,0.02752291444034413,-0.02836745323992772,1.1571083307657597,0.0
2.0,40.0,778.0,up,-0.012738532471019356,-0.014540706472141614,-0.013216386164861718,0.0
2.0,40.0,778.0,pu,0.015085606045848417,-0.004468491284997843,-0.013216386164861718,0.0
2.0,40.0,778.0,pp,-0.02627341664519953,-0.017338435881342214,1.0175452359522634,0.0
2.0,40.0,779.0,uu,0.03037735799592763,-0.028627980835008223,1.1542915428419305,0.0
2.0,40.0,779.0,up,-0.016865160641216112,-0.017951824830040507,-0.0005555872033933446,0.0
2.0,40.0,779.0,pu,0.02020748126851361,0.0027867594384511883,-0.0005555872033933446,0.0
2.0,40.0,779.0,pp,-0.022928444210419837,-0.020315829323762066,1.0572700381836015,0.0
2.0,40.0,780.0,uu,0.034009850905788244,-0.027787660069183415,1.157786403272551,0.0
2.0,40.0,780.0,up,-0.020129479499102237,-0.02152520629681446,0.018264752895256406,0.0
2.0,40.0,780.0,pu,0.024489842972950364,0.0028616050678377768,0.018264752895256406,0.0
2.0,40.0,780.0,pp,-0.01751821341383751,-0.018306910215323397,1.055749081492358,0.0
2.0,40.0,781.0,uu,0.038229573210614244,-0.027605557567379112,1.1664750121053902,0.0
2.0,40.0,781.0,up,-0.022214896530972358,-0.024218117598658075,0.030199530894858072,0.0
2.0,40.0,781.0,pu,0.027566758482336005,0.0022499079286445616,0.030199530894858072,0.0
2.0,40.0,781.0,pp,-0.010500982377213279,-0.01032583040634455,1.0557084802385115,0.0
2.0,40.0,782.0,uu,0.04280225212937774,-0.026960842811162667,1.177050706435145,0.0
2.0,40.0,782.0,up,-0.022986079021934742,-0.025710943439891457,0.027091552031438336,0.0
2.0,40.0,782.0,pu,0.02922160562632923,0.00625724021358062,0.027091552031438336,0.0
2.0,40.0,782.0,pp,-0.0026528087269581152,-0.007939626379136084,1.0226999313113951,0.0
2.0,40.0,783.0,uu,0.04745410368068348,-0.026120418550188266,1.1844210512852806,0.0
2.0,40.0,783.0,up,-0.022346112823544696,-0.027027294306536838,0.013364212951187218,0.0
2.0,40.0,783.0,pu,0.029293075288095938,0.0032332071862058373,0.013364212951187218,0.0
2.0,40.0,783.0,pp,0.005395209243508827,-0.003313908043446116,1.0008589287151703,0.0
2.0,40.0,784.0,uu,0.05190614765021601,-0.02609282951924555,1.1865815592759839,0.0
2.0,40.0,784.0,up,-0.020343100210463233,-0.02701385157409854,-0.0027932399740138707,0.0
2.0,40.0,784.0,pu,0.027749228576740607,-0.0035600863856101576,-0.0027932399740138707,0.0
2.0,40.0,784.0,pp,0.01297666809872544,0.0024645450538087308,0.990105733813263,0.0
2.0,40.0,785.0,uu,0.05589781018013366,-0.026953881573311217,1.1819279458347933,0.0
2.0,40.0,785.0,up,-0.0171845234297278,-0.026282398688058047,-0.023187392349450244,0.0
2.0,40.0,785.0,pu,0.02474811473502246,-0.004875688366149723,-0.023187392349450244,0.0
2.0,40.0,785.0,pp,0.019728050901551976,0.0046712560995944615,0.9866596038042599,0.0
2.0,40.0,786.0,uu,0.05920332372830615,-0.028348159638295675,1.1697820986871348,0.0
2.0,40.0,786.0,up,-0.013083100116154,-0.025460515737244754,-0.04090509857853012,0.0
2.0,40.0,786.0,pu,0.020429093746740613,-0.0090437294292917,-0.04090509857853012,0.0
2.0,40.0,786.0,pp,0.02520370621105113,0.0030699791751000985,0.9989208045697101,0.0
2.0,40.0,787.0,uu,0.061654571537819246,-0.02965919442888254,1.1525379792926047,0.0
2.0,40.0,787.0,up,-0.008444577130529603,-0.02464034170874847,-0.05516494393519033,0.0
2.0,40.0,787.0,pu,0.015106382738968888,-0.006639205583184099,-0.05516494393519033,0.0
2.0,40.0,787.0,pp,0.029277903911818975,0.004681013187090282,1.0215613726340163,0.0
2.0,40.0,788.0,uu,0.06316256251691063,-0.03066608065042315,1.130981211751,0.0
2.0,40.0,788.0,up,-0.0035667992015653584,-0.024333365594572193,-0.05981005895294572,0.0
2.0,40.0,788.0,pu,0.009108198463008803,-0.007520530230384008,-0.05981005895294572,0.0
2.0,40.0,788.0,pp,0.031830570231149415,-0.0021485713419856847,1.0344809871312692,0.0
2.0,40.0,789.0,uu,0.06369254061680749,-0.03211081163814226,1.1091407731404288,0.0
2.0,40.0,789.0,up,0.001434492353652856,-0.024491226891868136,-0.05824474497838113,0.0
2.0,40.0,789.0,pu,0.002765891551175372,-0.009751104863005745,-0.05824474497838113,0.0
2.0,40.0,789.0,pp,0.032792086690806,-0.000767098896874903,1.0478194883796645,0.0
2.0,40.0,790.0,uu,0.06324260199532312,-0.033484940835130435,1.0902836653550219,0.0
2.0,40.0,790.0,up,0.006254418839863977,-0.02491737584517984,-0.0455978750881611,0.0
2.0,40.0,790.0,pu,-0.003630627925918842,-0.0032679035904361747,-0.0455978750881611,0.0
2.0,40.0,790.0,pp,0.03189075674797453,-0.002537325163811692,1.0601786454988866,0.0
2.0,40.0,791.0,uu,0.06185653697172322,-0.03400502134995819,1.0744899330293531,0.0
2.0,40.0,791.0,up,0.010715475322332326,-0.025368246333697064,-0.04085648179179593,0.0
2.0,40.0,791.0,pu,-0.009728160162032564,-0.0007293406252361045,-0.04085648179179593,0.0
2.0,40.0,791.0,pp,0.02931856167639834,-0.0019423010743599347,1.0479715679286985,0.0
2.0,40.0,792.0,uu,0.05961327713248242,-0.03365871211187202,1.0607449733823082,0.0
2.0,40.0,792.0,up,0.014617047146805775,-0.025918815275655167,-0.032831946151983926,0.0
2.0,40.0,792.0,pu,-0.015234417992494323,0.004429336763567591,-0.032831946151983926,0.0
2.0,40.0,792.0,pp,0.025258802490409845,-0.004033983670437495,1.0415178599541295,0.0
2.0,40.0,793.0,uu,0.05664512602592152,-0.032073066933616314,1.050509966940275,0.0
2.0,40.0,793.0,up,0.017809049975882115,-0.02590934439248586,-0.02651876218562106,0.0
2.0,40.0,793.0,pu,-0.019714284813335967,0.01495071918801516,-0.02651876218562106,0.0
2.0,40.0,793.0,pp,0.020002173177197203,0.004047393384520612,1.034670808950721,0.0
2.0,40.0,794.0,uu,0.05311849245616676,-0.029118268499452753,1.041940716413337,0.0
2.0,40.0,794.0,up,0.020158180344038986,-0.02465695509180073,-0.019635769421466897,0.0
2.0,40.0,794.0,pu,-0.02303464644217933,0.01947043032664319,-0.019635769421466897,0.0
2.0,40.0,794.0,pp,0.01412015096714786,0.009613143938081306,1.013648763167831,0.0
2.0,40.0,795.0,uu,0.049217907979884554,-0.025058602116258974,1.0347505288258578,0.0
2.0,40.0,795.0,up,0.02171099177837943,-0.02250576863566993,-0.022625781193278776,0.0
2.0,40.0,795.0,pu,-0.025128268164127474,0.024711388628601935,-0.022625781193278776,0.0
2.0,40.0,795.0,pp,0.008117620789105105,0.013109667923679317,1.0153336220049953,0.0
2.0,40.0,796.0,uu,0.045117902369329936,-0.020882324108104578,1.0288599128912883,0.0
2.0,40.0,796.0,up,0.02238638272030594,-0.019614513915753327,-0.008515193975204883,0.0
2.0,40.0,796.0,pu,-0.0260207985878964,0.01840959120770549,-0.008515193975204883,0.0
2.0,40.0,796.0,pp,0.002556366119895283,0.02072884346069635,1.010381724235733,0.0
2.0,40.0,797.0,uu,0.04097871262860148,-0.017594884976017886,1.0279610549002676,0.0
2.0,40.0,797.0,up,0.022356263658478953,-0.015416481980459947,0.0004753554093894442,0.0
2.0,40.0,797.0,pu,-0.025922446574587855,0.017316287938807358,0.0004753554093894442,0.0
2.0,40.0,797.0,pp,-0.002404656896756022,0.024426736846066596,1.0021461167034016,0.0
2.0,40.0,798.0,uu,0.03692685299028022,-0.014960272453886873,1.028523063556221,0.0
2.0,40.0,798.0,up,0.021776018494326123,-0.01014208975277103,0.003100096105275557,0.0
2.0,40.0,798.0,pu,-0.02492749585299611,0.012049217539196086,0.003100096105275557,0.0
2.0,40.0,798.0,pp,-0.006220029848307981,0.033847980046889437,1.0052889837984844,0.0
2.0,40.0,799.0,uu,0.03305699688786318,-0.013778163011965836,1.0294462546510095,0.0
2.0,40.0,799.0,up,0.020779348429694252,-0.004056391076818431,0.0015798879477359543,0.0
2.0,40.0,799.0,pu,-0.023340470393282152,0.0016153365544085234,0.0015798879477359543,0.0
2.0,40.0,799.0,pp,-0.008883486502937183,0.033097978851466606,0.992993260782743,0.0
2.0,40.0,800.0,uu,0.029415419768674508,-0.013728324917841395,1.0291086934593894,0.0
2.0,40.0,800.0,up,0.019588524431532174,0.0018616044509492439,-0.002486611263957547,0.0
2.0,40.0,800.0,pu,-0.021447949393758988,-0.00015841941857176116,-0.002486611263957547,0.0
2.0,40.0,800.0,pp,-0.0106727019533669,0.03102466623741477,0.9836462367921982,0.0
3.0,40.0,0.0,uu,1.0489925097975668,0.9976649928121968,0.9976649928121968,0.0
3.0,40.0,0.0,up,0.00039951227967359747,0.03635727395853106,0.03635727395853106,0.0
3.0,40.0,0.0,pu,0.00039951227967359747,0.03635727395853106,0.03635727395853106,0.0
3.0,40.0,0.0,pp,1.0175449272698298,1.0455378914819227,1.0455378914819227,0.0
3.0,40.0,1.0,uu,1.0328915221272434,0.9880187697160121,1.0111911366905977,0.0
