time,local_variance,renewal_mean,msd,m4,ngp_1d
65.53647270705949,1.0,10.986565087622306,9.789252070097845,308.58257324397965,0.07337411629816715
65.63652823790996,1.0,11.004575083163857,9.803660066531085,309.46403625996345,0.07327853256155303
65.73658376876043,1.0,11.022585078705786,9.81806806296463,310.3467448181332,0.07318319345929925
65.8366392996109,1.0,11.040595074248083,9.832476059398466,311.2306989184883,0.07308809807358507
65.93669483046138,1.0,11.058605069790735,9.846884055832588,312.1158985610283,0.07299324549104047
66.03675036131185,1.0,11.076615065333726,9.86129205226698,313.0023437457525,0.07289863480271985
66.13680589216231,1.0,11.094625060877048,9.875700048701638,313.89003447266055,0.07280426510407811
66.23686142301278,1.0,11.112635056420691,9.890108045136554,314.77897074175206,0.07271013549494265
66.33691695386327,1.0,11.130645051964647,9.904516041571718,315.66915255302655,0.07261624507949094
66.43697248471373,1.0,11.1486550475089,9.91892403800712,316.5605799064835,0.07252259296622232
66.5370280155642,1.0,11.166665043053442,9.933332034442754,317.4532528021225,0.0724291782679356
66.63708354641469,1.0,11.184675038598265,9.947740030878611,318.347171239943,0.07233600010170305
66.73713907726516,1.0,11.202685034143359,9.962148027314688,319.24233521994506,0.07224305758884597
66.83719460811562,1.0,11.220695029688715,9.976556023750971,320.1387447421277,0.07215034985491031
66.93725013896609,1.0,11.238705025234323,9.990964020187459,321.0363998064909,0.07205787602964153
67.03730566981658,1.0,11.25671502078018,10.005372016624143,321.9353004130344,0.07196563524696242
67.13736120066704,1.0,11.27472501632627,10.019780013061016,322.8354465617575,0.07187362664494668
67.23741673151751,1.0,11.292735011872592,10.034188009498074,323.73683825266016,0.07178184936579624
67.33747226236798,1.0,11.310745007419134,10.048596005935307,324.63947548574174,0.07169030255581776
67.43752779321846,1.0,11.328755002965893,10.063004002372715,325.54335826100237,0.0715989853653991
67.53758332406893,1.0,11.346764998512858,10.077411998810287,326.44848657844136,0.07150789694898507
67.6376388549194,1.0,11.364774994060024,10.09181999524802,327.3548604380585,0.0714170364650546
67.73769438576987,1.0,11.382784989607382,10.106227991685905,328.26247983985337,0.07132640307609828
67.83774991662035,1.0,11.400794985154933,10.120635988123947,329.1713447838262,0.07123599594859487
67.93780544747082,1.0,11.41880498070266,10.13504398456213,330.0814552699761,0.0711458142529875
68.03786097832129,1.0,11.436814976250565,10.149451981000452,330.9928112983031,0.0710558571636637
68.13791650917177,1.0,11.454824971798642,10.163859977438914,331.9054128688071,0.07096612385892964
68.23797204002224,1.0,11.472834967346882,10.178267973877507,332.81925998148756,0.07087661352099017
68.33802757087271,1.0,11.49084496289528,10.192675970316223,333.7343526363442,0.07078732533592547
68.43808310172318,1.0,11.50885495844383,10.207083966755064,334.65069083337704,0.07069825849366929
68.53813863257366,1.0,11.526864953992533,10.221491963194026,335.5682745725859,0.07060941218798722
68.63819416342413,1.0,11.544874949541379,10.235899959633104,336.4871038539703,0.07052078561645403
